GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
tmdb-java-client,com.amilesend.tmdb.client.model.discover.filter,FilterQueryBuilder,3,41,0,0,0,8,1,3,1,3
tmdb-java-client,com.amilesend.tmdb.client.model.discover.filter,WatchRegionFilter,2,36,1,1,1,7,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.discover.filter,FilterQueryBuilder.Type,0,17,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model,QueryParameterBasedRequest,0,40,0,6,0,9,0,5,0,2
tmdb-java-client,com.amilesend.tmdb.client.model,SessionBasedRequest,0,10,0,0,0,2,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model,GuestSessionBasedRequest,0,10,0,0,0,2,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model,Resource,14,21,4,4,3,4,5,1,1,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount,GetListsRequest,0,16,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount,GetAccountDetailsForSessionRequest,0,15,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount,AddFavoriteRequest,1,26,1,1,0,5,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount,GetAccountDetailsRequest,0,10,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount,AddWatchlistRequest,1,26,1,1,0,5,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.series.list,GetOnTheAirRequest,0,16,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.series.list,GetAiringTodayRequest,0,16,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.configuration.type,ConfigurationResponseBase,0,6,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.genre.type,GetGenresRequestBase,0,6,0,0,0,1,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,GetAccountStatesRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,DeleteRatingRequest,0,16,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,GetVideosRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,GetImagesRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,GetChangesRequest,1,27,1,1,0,5,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,AddRatingRequest,0,18,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,GetCreditsRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.episodes,GetEpisodeDetailsRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,GetImagesRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,GetAlternativeTitlesRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,GetCreditsRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,DeleteRatingRequest,0,16,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,GetVideosRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,GetMovieDetailsRequest,0,14,0,0,0,3,0,1,0,1
